id,category,type,question,options,answer,explanation,analysis,score,codeId,remarks,Description
450,配电安规,单选题,依据配电安规，装设、拆除接地线均应使用（    ）并戴绝缘手套，人体不应碰触接地线或未接地的导线。,"{""A"": ""绝缘绳"", ""B"": ""专用的绝缘绳"", ""C"": ""绝缘棒"", ""D"": ""软铜线""}",C,配电安规6.4.6,,1,,,
451,配电安规,多选题,依据配电安规，装设、拆除接地线均应使用绝缘棒并戴绝缘手套，人体不应碰触（    ）。,"{""A"": ""接地线"", ""B"": ""未接地的导线"", ""C"": ""设备"", ""D"": ""线路""}",AB,配电安规6.4.6,,2,,,
452,配电安规,判断题,依据配电安规，装设、拆除接地线可不在监护下进行。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.4.7,依据配电安规，装设、拆除接地线应有人监护。,0.5,,,
453,配电安规,单选题,依据配电安规，装设、拆除接地线，监护人应持有（    ）。,"{""A"": ""考试合格证"", ""B"": ""书面依据"", ""C"": ""特种作业操作证"", ""D"": ""健康证""}",B,配电安规6.4.7,,1,,,
454,配电安规,多选题,依据配电安规，当验明检修的低压配电线路、设备确已无电压后，至少应采取以下措施之一防止反送电（    ）。,"{""A"": ""装设遮栏"", ""B"": ""所有相线和零线接地并短路"", ""C"": ""绝缘遮蔽"", ""D"": ""在断开点加锁、悬挂“禁止合闸，有人工作！”或“禁止合闸，线路有人工作！”的标示牌，或派人看守""}",BCD,配电安规6.4.8,,2,,,
455,配电安规,判断题,依据配电安规，作业人员应在接地线的保护范围内作业。不应在无接地线或接地线装设不齐全的情况下进行高压检修作业。,"{""A"": ""正确"", ""B"": ""错误""}",A,配电安规6.4.9,,0.5,,,
456,配电安规,多选题,依据配电安规，在配电线路和设备上，接地线的装设部位应是与检修线路和设备电气直接相连去除（    ）的导电部分。,"{""A"": ""油漆"", ""B"": ""黑色标记"", ""C"": ""屏蔽层"", ""D"": ""绝缘层""}",AD,配电安规6.4.10,,2,,,
457,配电安规,判断题,依据配电安规，绝缘导线的接地线应装设在验电接地环或其他验电接地装置上。,"{""A"": ""正确"", ""B"": ""错误""}",A,配电安规6.4.10,,0.5,,,
458,配电安规,单选题,依据配电安规，装设接地线应（    ），拆除接地线的顺序与此相反。,"{""A"": ""先接母线侧、后接负荷侧"", ""B"": ""先接负荷侧、后接母线侧"", ""C"": ""先接导体端、后接接地端"", ""D"": ""先接接地端、后接导体端""}",D,配电安规6.4.11,,1,,,
459,配电安规,判断题,依据配电安规，装设接地线应先接导体端、后接接地端，拆除接地线的顺序与此相反。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.4.11,依据配电安规，装设接地线应先接接地端、后接导体端，拆除接地线的顺序与此相反。,0.5,,,
460,配电安规,多选题,依据配电安规，装设同杆（塔）塔架设的多层电力线路接地线，应（    ）。,"{""A"": ""先装设低压、后装设高压"", ""B"": ""先装设下层、后装设上层"", ""C"": ""先装设近侧、后装设远侧"", ""D"": ""先装设高压、后装设低压""}",ABC,配电安规6.4.12,,2,,,
461,配电安规,单选题,依据配电安规，电缆及电容器接地前应（    ）充分放电。,"{""A"": ""逐相"", ""B"": ""保证一点"", ""C"": ""单相"", ""D"": ""三相""}",A,配电安规6.4.13,,1,,,
462,配电安规,单选题,依据配电安规，电缆及电容器接地前应逐相充分放电，串联电容器及与整组电容器脱离的电容器应（    ）。,"{""A"": ""全部接地"", ""B"": ""单只接地"", ""C"": ""充分放电"", ""D"": ""逐个充分放电""}",D,配电安规6.4.13,,1,,,
463,配电安规,单选题,依据配电安规，（    ）及电容器接地前应逐相充分放电。,"{""A"": ""避雷器"", ""B"": ""电缆"", ""C"": ""导线"", ""D"": ""变压器""}",B,配电安规6.4.13,,1,,,
464,配电安规,单选题,依据配电安规，成套接地线应由有（    ）的多股软铜线和专用线夹组成。,"{""A"": ""绝缘护套"", ""B"": ""护套"", ""C"": ""透明护套"", ""D"": ""橡胶护套""}",C,配电安规6.4.14,,1,,,
465,配电安规,单选题,依据配电安规，接地线截面积应满足装设地点短路电流的要求，且高压接地线的截面积不应小于（    ）mm²。,"{""A"": ""16"", ""B"": ""25"", ""C"": ""36"", ""D"": ""20""}",B,配电安规6.4.14,,1,,,
466,配电安规,单选题,依据配电安规，低压接地线和个人保安线的截面积不应小于（    ）mm²。,"{""A"": ""12"", ""B"": ""16"", ""C"": ""25"", ""D"": ""36""}",B,配电安规6.4.14,,1,,,
467,配电安规,判断题,依据配电安规，成套接地线应用有透明护套的多股软铜线和专用线夹组成，且高压接地线的截面积不应小于16mm²。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.4.14,依据配电安规， 成套接地线应用有透明护套的多股软铜线和专用线夹组成，且高压接地线的截面积不应小于25 mm²。,0.5,,,
468,配电安规,判断题,依据配电安规，接地线应接触良好、连接可靠，使用专用的线夹固定在导体上。,"{""A"": ""正确"", ""B"": ""错误""}",A,配电安规6.4.15,,0.5,,,
469,配电安规,单选题,依据配电安规，接接地线应接触良好、连接可靠，使用专用的线夹固定在导体上，不应用（    ）的方法接地或短路。,"{""A"": ""压接"", ""B"": ""缠绕"", ""C"": ""固定"", ""D"": ""熔接""}",B,配电安规6.4.15,,1,,,
470,配电安规,单选题,依据配电安规，杆塔无接地引下线时，可采用截面积大于190mm²（如φ16mm圆钢）、地下深度大于（    ）m的临时接地体。,"{""A"": ""0.6"", ""B"": ""0.8"", ""C"": ""1.0"", ""D"": ""1.2""}",A,配电安规6.4.16,,1,,,
471,配电安规,判断题,依据配电安规，杆塔无接地引下线时，可采用截面积大于190mm²（如φ16mm圆钢）、地下深度大于0.6m的临时接地体。,"{""A"": ""正确"", ""B"": ""错误""}",A,配电安规6.4.16,,0.5,,,
472,配电安规,多选题,依据配电安规，土壤电阻率较高地区，如岩石、瓦砾、沙土等，应采取增加接地体（    ）等措施改善接地电阻。,"{""A"": ""根数"", ""B"": ""长度"", ""C"": ""截面积"", ""D"": ""埋地深度""}",ABCD,配电安规6.4.16,,2,,,
473,配电安规,判断题,依据配电安规，接地线、接地刀闸与检修设备之间不应连有断路器（开关）或熔断器。若由于设备原因，接地刀闸与检修设备之间连有断路器（开关），在接地刀闸和断路器（开关）断开后，应有保证断路器（开关）不会合闸的措施。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.4.17,依据配电安规，接地线、接地刀闸与检修设备之间不应连有断路器（开关）或熔断器。若由于设备原因，接地刀闸与检修设备之间连有断路器（开关），在接地刀闸和断路器（开关）合上后，应有保证断路器（开关）不会分闸的措施。,0.5,,,
474,配电安规,单选题,依据配电安规，若由于设备原因，接地刀闸与检修设备之间连有断路器（开关），在接地刀闸和断路器（开关）合上后，应有保证断路器（开关）不会（    ）的措施。,"{""A"": ""拉闸"", ""B"": ""损坏"", ""C"": ""分闸"", ""D"": ""合闸""}",C,配电安规6.4.17,,1,,,
475,配电安规,单选题,依据配电安规，在工作地点或检修的配电设备上悬挂（    ）标示牌。,"{""A"": ""“在此工作！”"", ""B"": ""“从此进出！”"", ""C"": ""“禁止合闸，有人工作！”"", ""D"": ""“止步，高压危险！”""}",A,配电安规6.5.1,,1,,,
476,配电安规,判断题,依据配电安规，配电设备的盘柜检修、查线、试验、定值修改输入等工作，宜在盘柜的前后分别悬挂“在此工作！”标示牌。,"{""A"": ""正确"", ""B"": ""错误""}",A,配电安规6.5.1,,0.5,,,
477,配电安规,多选题,依据配电安规，在一经合闸即可送电到工作地点的（    ），应悬挂“禁止合闸，有人工作！”标示牌；若线路上有人工作，应悬挂“禁止合闸，线路有人工作！”标示牌。,"{""A"": ""断路器（开关）和隔离开关（刀闸）的操作处"", ""B"": ""断路器（开关）和隔离开关（刀闸）的机构箱门锁把手上"", ""C"": ""熔断器操作处"", ""D"": ""接地刀闸操作处""}",ABC,配电安规6.5.2,,2,,,
478,配电安规,判断题,依据配电安规，若线路上有人工作，在一经合闸即可送电到工作地点的断路器（开关）和隔离开关（刀闸）的操作处或机构箱门锁把手上及熔断器操作处应悬挂“禁止合闸，有人工作！”标示牌。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.5.2,依据配电安规，若线路上有人工作，在一经合闸即可送电到工作地点的断路器（开关）和隔离开关（刀闸）的操作处或机构箱门锁把手上及熔断器操作处，应悬挂“禁止合闸，线路有人工作！”标示牌。,0.5,,,
479,配电安规,单选题,依据配电安规，由于设备原因，（    ）与检修设备之间连有断路器（开关），在接地刀闸和断路器（开关）合上后，在断路器（开关）的操作处或机构箱门锁把手上，应悬挂“禁止分闸！”标示牌。,"{""A"": ""停电设备"", ""B"": ""隔离开关"", ""C"": ""接地刀闸"", ""D"": ""非检修设备""}",C,配电安规6.5.3,,1,,,
480,配电安规,单选题,依据配电安规，高压开关柜内手车开关拉出后，隔离带电部位的挡板应可靠封闭，不应开启，并设置（    ）标示牌。,"{""A"": ""“止步，高压危险！”"", ""B"": ""“禁止合闸，有人工作！”"", ""C"": ""“禁止合闸，线路有人工作！”"", ""D"": ""“当心触电！”""}",A,配电安规6.5.4,,1,,,
481,配电安规,单选题,依据配电安规，配电线路、设备检修，在显示屏上断路器（开关）或（    ）的操作处应设置“禁止合闸，有人工作！”或“禁止合闸，线路有人工作！”以及“禁止分闸！”标记。,"{""A"": ""接地刀闸"", ""B"": ""母线刀闸"", ""C"": ""隔离开关（刀闸）"", ""D"": ""保护压板""}",C,配电安规6.5.5,,1,,,
482,配电安规,多选题,依据配电安规，配电线路、设备检修，在显示屏上断路器（开关）或隔离开关（刀闸）的操作处应设置（    ）标记。,"{""A"": ""“止步，高压危险！”"", ""B"": ""“禁止合闸，有人工作！”"", ""C"": ""“禁止合闸，线路有人工作！”"", ""D"": ""“禁止分闸！”""}",BCD,配电安规6.5.5,,2,,,
483,配电安规,判断题,依据配电安规，高低压配电室、开关站部分停电检修或新设备安装，应在工作地点两旁及对侧运行设备间隔的遮栏（围栏）上和不应通行的过道遮栏（围栏）上悬挂“在此工作！”标示牌。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.5.6,依据配电安规，高低压配电室、开关站部分停电检修或新设备安装，应在工作地点两旁及对侧运行设备间隔的遮栏（围栏）上和不应通行的过道遮栏（围栏）上悬挂“止步，高压危险！”标示牌。,0.5,,,
484,配电安规,多选题,依据配电安规，配电站户外高压设备部分停电检修或新设备安装，应在工作地点（    ）。,"{""A"": ""四周装设围栏"", ""B"": ""出入口要围至邻近道路旁边"", ""C"": ""出入口设有“从此进出！”标示牌"", ""D"": ""出入口设有“止步，高压危险！”标示牌""}",ABC,配电安规6.5.7,,2,,,
485,配电安规,单选题,依据配电安规，配电站户外高压设备部分停电检修或新设备安装，应在工作地点四周装设围栏，其出入口要围至邻近道路旁边，并设有“从此进出！”标示牌。工作地点四周围栏上悬挂适当数量的“止步，高压危险！”标示牌，标示牌应朝向（    ）。,"{""A"": ""围栏里面"", ""B"": ""围栏外面"", ""C"": ""围栏入口"", ""D"": ""围栏出口""}",A,配电安规6.5.7,,1,,,
486,配电安规,判断题,依据配电安规，配电站户外高压设备部分停电检修或新设备安装，应在工作地点四周装设围栏，其出入口要围至邻近道路旁边，并设有“从此进出！”标示牌。工作地点四周围栏上悬挂适当数量的“有电危险！”标示牌，标示牌应朝向围栏里面。,"{""A"": ""正确"", ""B"": ""错误""}",B,配电安规6.5.7,"依据配电安规，配电站户外高压设备部分停电检修或新设备安装，应在工作地点四周装设围栏，其出入口要围至邻近道路旁边，并设有“从此进出！”标示牌。工作地点四周围栏上悬挂适当数量的“止步，高压危
险！”标示牌，标示牌应朝向围栏里面。",0.5,,,
